target_id	length	eff_length	est_counts	tpm
rna-NM_001178673.1	1218	1019	345	38.7293
rna-NM_001178672.1	1539	1340	21	1.79271
rna-NM_001184449.1	582	383	377	112.6
rna-NM_001178713.1	582	383	49	14.635
rna-NM_001178671.1	1902	1703	3457.95	232.273
rna-NM_001178670.1	3114	2915	10	0.392424
rna-YNCC0001C	72	3.52559	0	0
rna-NM_001184450.1	378	179	1	0.63906
rna-NM_001178667.1	1317	1118	0	0
rna-NM_001178666.2	5314	5115	0.0098202	0.000219619
rna-YNCC0002W	82	3.75521	0	0
rna-NM_001178665.1	1095	896	1920	245.125
rna-NM_001178664.1	1494	1295	562	49.6434
rna-NM_001178663.1	1143	944	133	16.1166
rna-NM_001178662.1	4911	4712	78	1.89358
rna-NM_001184672.1	405	206	60	33.318
rna-NM_001178660.1	1284	1085	1342	141.487
rna-NM_001178659.1	780	581	137	26.9736
rna-NM_001178658.1	930	731	853	133.483
rna-NM_001178657.1	1158	959	103	12.2861
rna-NM_001184518.1	222	27.8721	302	1239.46
rna-NR_132155.1	209	20.4424	0	0
rna-NM_001178654.1	771	572	185	36.9973
rna-NM_001178653.1	1566	1367	58	4.85349
rna-NM_001178652.2	792	593	230	44.3678
rna-NM_001178651.1	567	368	202	62.7911
rna-NM_001184314.1	462	263	5	2.17475
rna-NM_001184462.1	255	56.1701	3	6.10957
rna-NM_001348893.1	315	116	4	3.94454
rna-NM_001178715.1	969	770	408	60.6128
rna-NM_001178716.1	552	353	68	22.0358
rna-NM_001178717.1	744	545	158	33.1631
rna-NM_001178718.1	1383	1184	662	63.9589
rna-NM_001348894.1	474	275	9	3.74373
rna-YNCC0004C	72	3.52559	0	0
rna-NM_001178720.1	720	521	108	23.7127
rna-YNCC0005W	74	3.56892	0	0
rna-NM_001178721.1	1812	1613	1002	71.0605
rna-NM_001178722.1	798	599	375	71.6142
rna-NM_001178723.1	852	653	35	6.13126
rna-NM_001178724.1	3150	2951	167	6.47354
rna-NM_001178725.1	1251	1052	7453	810.42
rna-NM_001178727.1	1749	1550	169	12.4724
rna-NM_001178728.1	954	755	76	11.5149
rna-NR_132156.1	183	11.741	0	0
rna-YNCC0007C	71	3.50437	0	0
rna-NM_001178729.1	873	674	966	163.95
rna-NM_001178730.1	2862	2663	436	18.7288
rna-NM_001178731.1	666	467	33	8.08336
rna-YNCC0008W	72	3.52559	0	0
rna-YNCC0009C	73	3.5471	0	0
rna-NM_001178732.1	1092	893	169	21.6486
rna-NM_001178733.1	648	449	107	27.2604
rna-NM_001178734.1	267	68.0268	51	85.76
rna-NM_001184313.1	237	39.4185	115	333.728
rna-NM_001178735.1	999	800	4132	590.833
rna-NM_001348895.1	345	146	3	2.35052
rna-NM_001178737.1	1836	1637	286	19.9854
rna-NM_001178738.1	1479	1280	98	8.75812
rna-NM_001184645.1	267	68.0268	798	1341.89
rna-NM_001178739.1	123	5.19716	0	0
rna-NM_001348896.1	411	212	17	9.17292
rna-NM_001178741.1	2229	2030	452	25.4705
rna-NM_001178742.1	630	431	99	26.2756
rna-YNCC0010C	72	3.52559	0	0
rna-NM_001178743.1	1539	1340	292	24.9272
rna-NM_001184315.1	408	209	423	231.52
rna-NM_001178744.1	2613	2414	212	10.046
rna-NR_132157.1	100	4.26726	0	0
rna-NM_001178745.1	414	215	9992.97	5316.8
rna-NR_132158.1	189	13.1915	0	0
rna-NM_001178746.1	6504	6305	181	3.28389
rna-NM_001178747.1	3681	3482	595	19.5471
rna-NM_001178748.1	1044	845	333	45.0798
rna-NM_001178749.1	1185	986	809	93.8569
rna-NM_001178750.1	1002	803	266	37.8932
rna-NM_001178751.1	2772	2573	429	19.0727
rna-NM_001178752.1	1929	1730	80	5.28979
rna-NM_001178753.1	633	434	364.051	95.955
rna-NM_001178754.1	528	329	3	1.04309
rna-NM_001310667.1	333	134	1	0.85367
rna-NM_001178756.1	4224	4025	327	9.29344
rna-NM_001178757.1	384	185	170	105.117
rna-NM_001178758.1	1074	875	139	18.1719
rna-NM_001178759.1	1476	1277	60	5.37471
rna-NM_001178760.1	510	311	128	47.0808
rna-NM_001178761.1	828	629	1145	208.233
rna-NM_001178762.1	1833	1634	355.671	24.8995
rna-NM_001178764.1	309	110	10.3289	10.7413
rna-NM_001178765.1	669	470	655	159.418
rna-NM_001178766.1	1452	1253	340	31.0401
rna-NM_001178767.1	1545	1346	1891	160.709
rna-NM_001178768.1	1692	1493	237	18.1586
rna-NM_001178769.1	2772	2573	1810	80.4699
rna-NM_001178770.1	777	578	212	41.9568
rna-NM_001178771.1	336	137	68	56.7784
rna-NM_001178772.1	1896	1697	48	3.23559
rna-YNCC0013W	82	3.75521	0	0
rna-NM_001178774.1	474	275	36	14.9749
rna-NM_001178776.1	1695	1496	114	8.71702
rna-NM_001178777.1	1464	1265	74	6.69169
rna-NM_001178778.1	3198	2999	210.27	8.02041
rna-NM_001178779.1	1563	1364	149	12.4959
rna-NM_001178780.1	957	758	266	40.1427
rna-NM_001178781.1	441	242	112	52.9416
rna-NM_001178782.1	1548	1349	1360	115.325
rna-NM_001178783.1	3996	3797	204	6.14588
rna-NM_001178815.1	948	749	247	37.7233
rna-NM_001178784.1	783	584	21	4.1134
rna-NM_001184529.1	228	32.1317	6	21.3606
rna-NM_001178785.1	753	554	135	27.8752
rna-NM_001178786.2	2391	2192	442	23.0662
rna-NM_001180034.1	1329	1130	176	17.8168
rna-NM_001178787.1	4284	4085	71	1.9882
rna-NM_001178788.1	387	188	144	87.6192
rna-NM_001178789.1	384	185	107	66.1617
rna-NM_001178790.1	2142	1943	1423	83.7774
rna-NM_001348897.1	354	155	0	0
rna-NM_001178792.1	573	374	46	14.0696
rna-NM_001184316.1	462	263	633	275.323
rna-NM_001178794.1	1779	1580	207	14.9868
rna-NM_001178795.1	4830	4631	45	1.11156
rna-NM_001178796.1	549	350	138	45.103
rna-NM_001178797.2	2163	1964	48	2.79572
rna-NM_001178798.1	3057	2858	213	8.52535
rna-NM_001178799.1	6327	6128	467	8.71752
rna-NM_001178800.1	1176	977	141	16.5089
rna-NM_001178801.1	1089	890	134	17.223
rna-NM_001184674.1	159	7.91627	0	0
rna-NM_001178802.1	360	161	37.8974	26.9264
rna-NM_001178804.1	381	182	203	127.591
rna-YNCC0014W	73	3.5471	0	0
rna-NM_001178805.1	1557	1358	34	2.86401
rna-NM_001178806.1	468	269	2	0.850496
rna-NM_001178807.1	951	752	1	0.152117
rna-NM_001178808.1	549	350	3	0.980501
rna-NM_001178809.1	1107	908	7.51602	0.946884
rna-NM_001178811.1	375	176	0.5	0.324977
rna-NM_001178812.1	1086	887	16	2.06344
rna-NM_001178813.1	2499	2300	45	2.2381
rna-NM_001178814.1	1092	893	33.73	4.32075
rna-NM_001184543.1	192	14.0216	0	0
rna-NM_001180308.1	1152	953	86.5774	10.3922
rna-NM_001180307.1	1830	1631	0.000688936	4.83192e-05
rna-NM_001180306.1	1074	875	0	0
rna-NM_001180305.1	1704	1505	1.71079	0.130034
rna-NM_001180304.1	1023	824	4.99915	0.694006
rna-NM_001180303.1	990	791	8.63607	1.24892
rna-NM_001348898.1	354	155	4	2.95204
rna-NM_001180301.1	372	173	21	13.8857
rna-NM_001180300.2	3054	2855	50	2.00336
rna-NM_001180299.2	2373	2174	24	1.26283
rna-NM_001180298.1	1470	1271	11	0.990015
rna-NM_001180297.2	1173	974	164	19.261
rna-NM_001180296.1	939	740	377	58.278
rna-NM_001180295.1	504	305	447	167.65
rna-NM_001180294.1	2241	2042	249	13.9488
rna-NM_001180293.1	1377	1178	115	11.1673
rna-NM_001180292.1	111	4.6639	0	0
rna-NM_001180291.1	3378	3179	817	29.3986
rna-NM_001180290.1	1008	809	202	28.5626
rna-NM_001180289.1	1842	1643	12798.1	891.049
rna-NM_001180287.1	1761	1562	4	0.292937
rna-NM_001180286.1	1059	860	302	40.1701
rna-NM_001180285.1	1656	1457	423	33.2105
rna-NM_001180284.1	1950	1751	297	19.4028
rna-NM_001180283.1	3141	2942	122	4.74364
rna-NM_001180282.1	930	731	74	11.58
rna-NM_001180280.1	2775	2576	54	2.39796
rna-NM_001180279.1	453	254	77	34.6778
rna-NM_001180278.1	954	755	24	3.63629
rna-NM_001180277.1	624	425	121	32.568
rna-NM_001180276.1	1323	1124	39	3.96911
rna-NM_001180275.1	3279	3080	237	8.80222
rna-NM_001180274.1	2100	1901	139	8.36426
rna-NM_001180273.1	678	479	1366	326.219
rna-NM_001180272.1	633	434	817	215.341
rna-NM_001180271.1	1119	920	12	1.49207
rna-YNCD0001W	71	3.50437	0	0
rna-NM_001180270.1	1716	1517	10	0.754065
rna-NM_001180269.1	1020	821	291	40.5457
rna-NM_001180268.1	471	272	3239	1362.19
rna-NM_001180267.1	1617	1418	384	30.9777
rna-NM_001180266.1	2289	2090	154	8.42886
rna-NM_001180265.1	984	785	221	32.2046
rna-NM_001180264.1	1182	983	66	7.68042
rna-NM_001180263.1	1872	1673	228	15.5895
rna-NM_001180262.1	750	551	187	38.8226
rna-NM_001180261.1	861	662	925	159.837
rna-NM_001180260.1	567	368	68	21.1376
rna-NM_001180259.1	2064	1865	38	2.33077
rna-NM_001180258.1	903	704	111	18.0362
rna-NM_001180257.1	1578	1379	46	3.81582
rna-NM_001180255.2	3822	3623	430	13.5767
rna-NM_001180254.1	2655	2456	103	4.79737
rna-NM_001180253.1	1128	929	177	21.7948
rna-NM_001180252.1	546	347	1718	566.354
rna-NM_001180196.2	363	164	8634.1	6022.38
rna-NM_001180250.2	2886	2687	270	11.4945
rna-NM_001180249.1	1374	1175	390	37.9683
rna-NM_001180248.1	1134	935	292.091	35.7356
rna-NM_001180246.1	834	635	30	5.40433
rna-NM_001180245.1	3216	3017	2049	77.6893
rna-NM_001180244.1	78	3.65937	0	0
rna-NM_001180243.1	963	764	91	13.6252
rna-NM_001180242.1	1287	1088	1260.78	132.558
rna-NM_001180241.1	258	59.1108	41	79.3436
rna-NM_001180240.1	1644	1445	138	10.9246
rna-NM_001180239.1	915	716	71	11.3433
rna-NM_001180238.1	1593	1394	764	62.6939
rna-NM_001180237.1	513	314	149	54.2814
rna-NM_001180236.1	2127	1928	184	10.9171
rna-NM_001180235.1	1035	836	199	27.2296
rna-NM_001180234.1	1764	1565	1742	127.329
rna-NM_001180233.1	888	689	504	83.677
rna-NM_001180231.1	6438	6239	874	16.0247
rna-NM_001180230.1	1587	1388	823	67.8274
rna-NM_001180229.1	672	473	55	13.3014
rna-NM_001180228.1	1161	962	2314	275.159
rna-NM_001180227.1	2160	1961	888	51.8
rna-NM_001180226.1	594	395	456	132.057
rna-NM_001180225.1	576	377	250	75.8566
rna-NM_001180224.1	2268	2069	49	2.70913
rna-NM_001180221.1	1365	1166	195	19.1307
rna-NM_001184530.1	243	44.7603	22	56.2243
rna-NM_001180220.1	1521	1322	237	20.5074
rna-NM_001184465.1	132	5.68809	0	0
rna-NM_001180219.1	1548	1349	202	17.1291
rna-NM_001180217.1	357	158	71	51.4039
rna-NM_001180216.1	1569	1370	21	1.75345
rna-NM_001180215.1	1284	1085	244	25.725
rna-NM_001180214.1	2706	2507	49	2.23582
rna-NM_001180213.1	1833	1634	1550	108.511
rna-NM_001180210.1	1269	1070	1099	117.492
rna-NM_001180209.1	2994	2795	45	1.84173
rna-NM_001180208.1	2433	2234	1820	93.1929
rna-NM_001180207.1	1338	1139	597	59.9577
rna-NM_001180206.1	1476	1277	77	6.89754
rna-NM_001180205.1	3606	3407	763	25.6181
rna-NM_001180204.1	1071	872	423	55.4905
rna-NM_001180203.1	1587	1388	1770	145.874
rna-NM_001180202.1	852	653	46	8.05822
rna-NM_001180201.1	2073	1874	160	9.76664
rna-NM_001180200.1	5202	5003	1207	27.5976
rna-NM_001180199.1	672	473	82	19.8311
rna-NM_001180198.1	2292	2093	490	26.7807
rna-NM_001180197.1	546	347	645	212.63
rna-NM_001180251.2	363	164	5387.9	3758.11
rna-NM_001180195.1	609	410	239	66.682
rna-NM_001180193.1	1110	911	974.909	122.417
rna-NM_001180194.1	78	3.65937	0	0
rna-NM_001180192.1	1314	1115	407	41.7555
rna-NM_001180191.1	2448	2249	386	19.6333
rna-NM_001180190.1	1323	1124	1385.22	140.977
rna-NM_001184325.1	261	62.0706	64	117.948
rna-NM_001180189.1	321	122	4176.94	3916.45
rna-NM_001180188.1	876	677	188	31.7661
rna-NM_001180187.1	1236	1037	533	58.7954
rna-NM_001180186.1	927	728	60	9.42789
rna-NM_001180185.1	2508	2309	631	31.2608
rna-NM_001180184.1	477	278	394	162.124
rna-NM_001180183.1	939	740	409	63.2246
rna-NM_001180182.1	423	224	85	43.4076
rna-NM_001180181.1	2430	2231	1713	87.8319
rna-NM_001180180.1	450	251	325	148.117
rna-NM_001180179.1	525	326	173	60.7048
rna-NM_001180178.1	924	725	67	10.5714
rna-NM_001180176.1	2658	2459	225	10.4669
rna-NM_001180175.1	2181	1982	516	29.7811
rna-NM_001180174.1	1062	863	253	33.5355
rna-NM_001180173.1	927	728	1	0.157132
rna-NM_001180172.1	1923	1724	133	8.82488
rna-NM_001180171.1	4311	4112	594	16.5245
rna-NM_001180170.1	798	599	1225	233.94
rna-NM_001180169.1	453	254	310	139.612
rna-NM_001180168.1	1944	1745	113	7.4076
rna-NM_001180167.1	921	722	290	45.9468
rna-NM_001180166.1	1056	857	68	9.07659
rna-NM_001180165.1	1680	1481	142	10.968
rna-NM_001180164.1	1209	1010	22	2.4917
rna-NM_001180163.1	1224	1025	24	2.67844
rna-NM_001180162.1	1434	1235	105	9.72561
rna-NM_001180161.2	3294	3095	81	2.99377
rna-NM_001180160.1	1542	1343	16	1.36282
rna-NM_001180159.1	1065	866	400	52.8368
rna-NM_001180158.1	1026	827	335	46.3376
rna-NM_001180157.1	585	386	95	28.1534
rna-NM_001180156.1	1305	1106	715	73.9513
rna-NM_001180154.1	2454	2255	1141	57.8807
rna-NM_001180152.1	2232	2033	74	4.16379
rna-NM_001180151.1	441	242	361	170.642
rna-NM_001180150.1	1368	1169	111	10.8618
rna-NM_001180149.1	1296	1097	38	3.96252
rna-NM_001180148.1	1455	1256	77	7.01287
rna-NM_001180147.1	1587	1388	658	54.2289
rna-NM_001180146.1	786	587	65	12.6669
rna-NM_001180145.1	822	623	470	86.2987
rna-NM_001184455.1	207	19.5103	34	199.347
rna-NM_001180144.1	1638	1439	45	3.57723
rna-NM_001180143.1	1341	1142	2416	242.006
rna-NM_001180142.1	432	233	7481.62	3673.11
rna-NM_001180141.1	600	401	6359.86	1814.25
rna-NM_001180140.1	321	122	3962	3714.92
rna-NM_001180139.1	1830	1631	352	24.6879
rna-NM_001180138.1	1506	1307	79	6.91427
rna-NM_001180137.1	1032	833	562	77.1767
rna-NM_001180136.1	3150	2951	196	7.59769
rna-NM_001180135.1	885	686	396	66.0337
rna-NM_001180134.1	342	143	7727	6181.15
rna-NR_132159.1	255	56.1701	15	30.5479
rna-NM_001180133.1	2103	1904	1349	81.0475
rna-NM_001180132.1	2955	2756	582	24.1567
rna-NM_001180131.1	612	413	119	32.9603
rna-NM_001180129.1	1917	1718	492	32.7594
rna-NM_001180128.1	690	491	81	18.8711
rna-NM_001180126.1	180	11.1077	0	0
rna-NM_001180125.1	1287	1088	262	27.5465
rna-NM_001180124.1	1029	830	304	41.8977
rna-NM_001180123.1	474	275	437	181.779
rna-NM_001180122.1	1863	1664	2082	143.127
rna-NM_001180120.1	171	9.50903	0	0
rna-NM_001180119.1	2367	2168	2318	122.306
rna-NM_001180118.1	717	518	47	10.3792
rna-NM_001180117.1	5373	5174	177	3.91329
rna-NM_001180116.1	987	788	36	5.22602
rna-NM_001180115.1	2502	2303	309	15.3483
rna-NM_001180114.1	1086	887	2568	331.181
rna-YNCD0003W	73	3.5471	0	0
rna-NM_001180113.1	1461	1262	187	16.9503
rna-NM_001180112.1	558	359	466	148.486
rna-NM_001180111.1	912	713	254	40.7511
rna-NM_001180110.1	828	629	2545	462.841
rna-NM_001180108.1	807	608	16	3.01031
rna-NM_001180107.1	1473	1274	1188	106.67
rna-NM_001180106.1	936	737	863	133.949
rna-NM_001180105.1	522	323	558	197.618
rna-NM_001184304.1	288	89.0004	131	168.374
rna-NM_001180104.1	921	722	98	15.5269
rna-NM_001180103.1	1323	1124	116	11.8056
rna-NM_001180102.1	801	602	92	17.4818
rna-NM_001180101.1	1689	1490	107	8.21471
rna-NM_001180099.1	2565	2366	440	21.2732
rna-NM_001180098.1	2097	1898	689	41.5258
rna-NM_001180096.1	987	788	148	21.4847
rna-NM_001180095.1	1389	1190	172	16.5339
rna-NM_001180094.1	2886	2687	495	21.0733
rna-NM_001180092.1	1254	1055	132	14.3125
rna-NM_001180090.2	2988	2789	1733	71.0796
rna-NM_001180089.1	1593	1394	209	17.1506
rna-NM_001180088.1	1176	977	230	26.9295
rna-NM_001180087.2	2295	2096	188	10.2603
rna-NM_001180086.1	1263	1064	65	6.98822
rna-NM_001180084.1	1863	1664	494	33.96
rna-NM_001180083.1	1407	1208	20	1.8939
rna-NM_001270741.1	249	50.3754	0	0
rna-YNCD0004W	73	3.5471	0	0
rna-NM_001180081.1	1176	977	42864	5018.72
rna-NM_001180080.1	936	737	123	19.0912
rna-NM_001180079.3	1596	1397	599	49.0484
rna-NM_001180078.1	3852	3653	383	11.9934
rna-NM_001180077.1	678	479	15	3.5822
rna-NM_001180076.3	1524	1325	185	15.9717
rna-NM_001180074.1	933	734	1445	225.199
rna-NM_001180073.1	984	785	6855	998.924
rna-NM_001180072.3	1860	1661	473	32.5751
rna-NM_001180071.1	324	125	82	75.041
rna-NM_001180069.1	696	497	80	18.4132
rna-NM_001270742.1	324	125	11	10.0665
rna-NM_001180067.3	498	299	63	24.1026
rna-YNCD0005C	73	3.5471	0	0
rna-NM_001184682.1	258	59.1108	1	1.93521
rna-YNCD0006W	82	3.75521	0	0
rna-NM_001180066.1	1314	1115	798	81.8696
rna-NM_001180065.3	846	647	207	36.5983
rna-NM_001180064.3	1296	1097	271	28.259
rna-NM_001180063.1	483	284	247	99.4886
rna-NM_001180062.1	1701	1502	28	2.13247
rna-NM_001180061.3	612	413	293	81.1544
rna-NM_001180060.3	1293	1094	243	25.4088
rna-NM_001180309.1	2256	2057	1411	78.4671
rna-NM_001180310.1	606	407	4938	1387.88
rna-NM_001180311.3	633	434	212	55.878
rna-NM_001184646.3	123	5.19716	0	0
rna-NM_001180312.1	1383	1184	224	21.6417
rna-NM_001180313.1	1188	989	251	29.0317
rna-NM_001180314.3	2706	2507	1318	60.1389
rna-NM_001180315.3	675	476	263	63.2038
rna-NM_001180317.1	1563	1364	21	1.76116
rna-NM_001348808.1	333	134	1	0.85367
rna-NM_001180319.1	4506	4307	247	6.56019
rna-NM_001180320.3	1089	890	8793.44	1130.22
rna-NM_001180321.3	627	428	124	33.1415
rna-NM_001180322.1	1944	1745	40	2.62216
rna-NM_001184688.1	489	290	2	0.788909
rna-NM_001180324.3	285	86.0009	20	26.6025
rna-NM_001180325.3	3153	2954	511	19.7881
rna-NM_001180326.1	1191	992	31	3.57474
rna-NM_001180327.1	1203	1004	176	20.0527
rna-NM_001180328.3	699	500	163	37.2917
rna-NM_001180329.3	1200	1001	578	66.0524
rna-NM_001180330.1	591	392	120	35.0179
rna-YNCD0007C	74	3.56892	0	0
rna-NM_001180331.1	1389	1190	3487	335.197
rna-NM_001180333.3	471	272	8879.76	3734.45
rna-NM_001180334.3	1713	1514	488	36.8713
rna-NM_001180335.1	2670	2471	199	9.21245
rna-NM_001180336.1	3045	2846	646	25.9652
rna-NM_001348809.1	315	116	19	18.7366
rna-NM_001180338.3	1521	1322	144	12.4602
rna-NM_001180339.3	366	167	42	28.7692
rna-NM_001180340.1	597	398	150	43.1125
rna-NM_001180341.1	963	764	1723	257.98
rna-NM_001180342.3	2373	2174	515	27.0983
rna-NM_001184379.4	5314	5115	247.927	5.54463
rna-NM_001184378.1	1317	1118	0	0
rna-YNCD0008W	84	3.8053	0	0
rna-NM_001184326.1	177	10.528	0	0
rna-YNCD0009W	72	3.52559	0	0
rna-NM_001184327.3	156	7.59116	0	0
rna-NM_001180343.3	1113	914	1880	235.292
rna-NM_001180344.1	1503	1304	236	20.7028
rna-NM_001180345.1	1776	1577	9671	701.511
rna-NM_001180346.3	3276	3077	915.137	34.0215
rna-NM_001180347.3	3276	3077	0	0
rna-NM_001180348.1	3276	3077	943.863	35.0894
rna-NM_001180349.1	612	413	165	45.7013
rna-NM_001180350.3	603	404	12	3.39777
rna-NR_132160.1	99	4.23477	0	0
rna-NM_001180351.3	696	497	398	91.6055
rna-NM_001180352.1	987	788	60	8.71003
rna-NM_001180353.1	333	134	115	98.172
rna-NM_001180354.3	1815	1616	1505	106.534
rna-NM_001180355.3	1089	890	502	64.5221
rna-NM_001180357.1	1899	1700	604	40.6427
rna-NM_001180358.1	747	548	12888	2690.29
rna-NM_001180359.3	1005	806	494	70.1111
rna-NM_001180360.3	2115	1916	456	27.2248
rna-NM_001180362.1	888	689	813	134.979
rna-NM_001180363.1	1335	1136	277	27.8931
rna-NM_001180364.3	618	419	187	51.0531
rna-NM_001180365.3	1629	1430	128	10.2393
rna-NM_001180366.1	981	782	230	33.6446
rna-YNCD0011W	72	3.52559	0	0
rna-YNCD0012W	72	3.52559	0	0
rna-NM_001180367.1	447	248	159	73.3399
rna-NM_001180368.3	3078	2879	2539	100.882
rna-NM_001180369.3	1620	1421	183	14.7317
rna-NM_001180370.1	1686	1487	1253	96.3906
rna-NM_001180371.1	450	251	96	43.7514
rna-NM_001180372.3	456	257	11545	5138.73
rna-NM_001180373.3	1098	899	181	23.031
rna-NM_001180374.1	591	392	52	15.1744
rna-NM_001180375.1	675	476	182	43.738
rna-NM_001180376.3	933	734	198	30.8577
rna-NM_001180377.3	2781	2582	214	9.48096
rna-NM_001180378.1	282	83.0016	21	28.9419
rna-NM_001180379.1	576	377	545	165.367
rna-NM_001180380.3	1584	1385	1064	87.8793
rna-NM_001180381.3	510	311	136	50.0234
rna-NM_001180382.1	2691	2492	486	22.3091
rna-NM_001180383.1	927	728	232	36.4545
rna-NM_001180384.3	1221	1022	28	3.13402
rna-NM_001180385.3	1017	818	12079	1689.17
rna-NM_001180386.1	672	473	52	12.5758
rna-NM_001180387.1	336	137	100	83.4976
rna-NM_001184469.3	219	25.9389	14	61.7407
rna-NM_001180388.3	2979	2780	145	5.96648
rna-NM_001180389.1	2778	2579	382	16.9436
rna-NM_001180390.1	1485	1286	195	17.3456
rna-NM_001180391.3	1179	980	1309	152.795
rna-NM_001180392.3	600	401	68	19.3981
rna-NM_001180393.1	1863	1664	48	3.29976
rna-NM_001180394.1	243	44.7603	236	603.133
rna-NM_001180395.3	837	638	1402	251.375
rna-NM_001180396.3	1149	950	249	29.9827
rna-YNCD0013C	73	3.5471	0	0
rna-NM_001180397.1	2610	2411	134	6.35773
rna-NM_001180398.1	933	734	205	31.9486
rna-NM_001180399.3	1827	1628	2749	193.159
rna-NM_001180400.3	462	263	291	126.57
rna-NM_001180401.1	4839	4640	387	9.54086
rna-NM_001180404.1	2685	2486	198	9.11085
rna-NM_001180405.3	3729	3530	39	1.26382
rna-NM_001180406.4	753	554	518	106.958
rna-YNCD0014C	72	3.52559	0	0
rna-NM_001184417.2	5269	5070	325.177	7.33679
rna-NM_001184416.1	1323	1124	342.831	34.8906
rna-NM_001180407.3	822	623	443	81.3412
rna-NM_001180408.3	432	233	37	18.1652
rna-NM_001180409.1	1782	1583	2674	193.23
rna-NM_001348810.1	333	134	6	5.12202
rna-NM_001180411.1	2754	2555	152	6.8053
rna-NM_001180412.3	3738	3539	109	3.52323
rna-NM_001180413.3	1422	1223	215	20.1097
rna-NM_001180414.1	855	656	8	1.39502
rna-YNCD0015C	74	3.56892	0	0
rna-NM_001180415.1	2019	1820	19	1.1942
rna-NM_001180416.3	2097	1898	105	6.32831
rna-NM_001180417.3	2148	1949	207	12.1494
rna-NM_001180418.1	1701	1502	409	31.1493
rna-NM_001180419.1	1524	1325	468	40.404
rna-NM_001180421.3	1122	923	49	6.0728
rna-NM_001180422.3	303	104	1	1.09992
rna-NM_001180423.1	318	119	89	85.5535
rna-NM_001180424.1	858	659	195	33.8488
rna-NM_001180425.3	1698	1499	201	15.3387
rna-NM_001180426.3	1959	1760	64	4.1597
rna-NM_001180427.1	2307	2108	638	34.6214
rna-NM_001184681.1	201	17.0167	8	53.7787
rna-NM_001180428.3	1713	1514	915	69.1337
rna-NM_001180429.3	591	392	155	45.2314
rna-NM_001180430.1	3195	2996	102	3.89451
rna-NM_001180431.1	915	716	98	15.657
rna-NM_001180432.3	975	776	49	7.22319
rna-NM_001180433.3	1362	1163	38	3.73765
rna-NM_001180434.1	1011	812	111	15.6373
rna-NM_001180435.1	4767	4568	179	4.48251
rna-NM_001180436.3	3447	3248	148	5.21243
rna-NM_001180437.3	1929	1730	594	39.2767
rna-NM_001180438.1	876	677	98	16.5589
rna-NM_001180439.1	1671	1472	65	5.05127
rna-NM_001180440.3	1488	1289	78	6.92208
rna-NM_001180442.3	4548	4349	403	10.6001
rna-NM_001180444.1	1992	1793	166	10.5906
rna-NM_001180445.1	2259	2060	214	11.8834
rna-NM_001180446.3	234	36.8813	73	226.418
rna-NM_001180447.3	666	467	114	27.9243
rna-NM_001180448.1	5097	4898	171	3.99367
rna-NM_001180449.1	1128	929	170	20.9328
rna-NM_001180450.3	1833	1634	490	34.3035
rna-NM_001180451.3	1791	1592	247	17.748
rna-NM_001180452.1	1620	1421	481.644	38.7728
rna-NM_001180453.1	2130	1931	33	1.95491
rna-NM_001180454.3	1605	1406	150	12.204
rna-NM_001180455.3	1392	1193	338	32.4094
rna-NM_001180457.1	8247	8048	223	3.16965
rna-NM_001180458.1	978	779	255	37.4453
rna-NM_001180459.3	798	599	1152	219.999
rna-NM_001180460.3	1236	1037	549	60.5603
rna-NM_001180462.1	489	290	1226	483.601
rna-NM_001180463.1	414	215	753	400.637
rna-NM_001348811.1	402	203	7	3.94454
rna-NM_001180465.3	1098	899	1083	137.805
rna-NM_001180466.3	3906	3707	280	8.64033
rna-NM_001180467.1	2559	2360	285	13.8143
rna-NM_001180468.1	1164	965	1476	174.966
rna-NM_001180469.3	711	512	134	29.9385
rna-NM_001180470.3	528	329	146	50.7635
rna-NM_001180471.1	2175	1976	237	13.7201
rna-NM_001180472.1	1335	1136	1099	110.666
rna-NM_001180473.3	2916	2717	244	10.2729
rna-NM_001180474.3	621	422	319	86.4715
rna-NM_001180475.1	1521	1322	419	36.2558
rna-NM_001180476.1	1542	1343	145	12.3506
rna-NM_001184544.3	150	7.01018	0	0
rna-NM_001180477.3	6030	5831	404.234	7.9302
rna-YNCD0016C	72	3.52559	0	0
rna-NM_001184320.1	1323	1124	28.2962	2.87976
rna-NM_001180478.1	1128	929	1068	131.507
rna-NM_001180479.3	2058	1859	2481	152.666
rna-NM_001180480.3	1068	869	108	14.2167
